record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
15031,19/04/28,8093,217616,12.5335,11.84,0,0,2
15032,19/11/03,8018,217658,9.8976,9.39,0,0,4
15033,19/02/10,8103,217003,11.2014,10.65,0,0,6
15034,21/03/21,8044,217195,83.9257,84.41,0,0,0
15035,18/03/18,8173,217842,22.9399,22.5,0,0,4
15036,23/10/08,8046,217296,14.6074,14.27,0,0,2
15037,26/01/25,8176,217894,21.8101,19.93,0,0,0
15038,26/04/12,8078,216758,15.9027,17.73,0,0,4
15039,17/03/26,8041,216874,46.1185,46.33,0,0,0
15040,19/12/01,8160,217911,9.4775,8.63,0,0,2
15041,21/07/25,8107,217217,41.2471,40.14,0,0,1
15042,20/08/16,8168,216111,20.5098,17.92,0,0,4
15043,18/08/19,8118,216022,245.031,227.68,0,0,0
15044,17/05/21,8196,216936,27.2623,28.12,0,0,1
15045,23/02/05,8085,217917,8.2803,7.53,0,0,4
15046,20/01/05,8110,216314,243.1258,228.6,0,0,0
15047,26/03/15,8018,216201,244.4611,232.27,0,0,0
15048,18/06/10,8038,217524,10.4055,10.26,0,1,11
15049,23/04/16,8134,216617,147.7358,141.48,0,0,1
15050,24/12/15,8038,216605,180.1873,170.46,1,0,0
15051,20/11/15,8097,216994,23.0497,21.44,0,0,4
15052,21/05/16,8033,216024,9.4723,9.61,0,0,7
15053,19/11/24,8171,216656,132.5848,131.44,0,0,0
15054,18/05/13,8196,217531,5.696,5.61,0,0,7
15055,21/04/18,8067,217389,64.1131,63.15,0,0,0
15056,26/01/18,8190,216530,20.9962,20.28,0,0,2
15057,23/11/19,8198,217745,56.1271,57.38,0,0,4
15058,17/11/12,8047,217617,137.9025,126.37,0,0,0
15059,17/01/01,8002,216045,152.4299,148.8,0,0,0
15060,21/09/05,8161,217058,304.9075,298.12,0,0,0
15061,21/03/07,8112,216201,68.5046,68.77,0,0,0
15062,22/07/24,8136,217558,12.183,12.48,0,0,4
15063,25/10/05,8060,216364,17.2,15.49,0,0,2
15064,20/11/22,8147,216469,30.3561,29.82,0,0,0
15065,20/11/08,8167,217323,157.765,161.32,1,0,0
15066,26/03/22,8124,216776,21.2653,22.45,0,0,5
15067,26/10/11,8011,216415,74.7085,83.72,1,0,1
15068,22/04/24,8102,217369,6.2471,6.01,0,0,7
15069,17/04/16,8027,217372,29.3592,29.09,0,0,2
15070,23/10/22,8175,216698,11.3165,9.91,0,0,1
15071,23/10/22,8074,216809,268.181,233.17,0,0,0
15072,18/06/24,8134,216189,136.1245,127.72,0,1,1
15073,18/04/08,8081,217426,8.617,8.82,0,0,9
15074,21/01/31,8082,217775,27.7411,25.91,0,0,0
15075,25/08/03,8141,216348,7.0909,6.95,0,0,8
15076,25/04/13,8146,216372,115.9751,106.28,0,0,1
15077,19/03/10,8053,217662,10.421,10.95,0,0,3
15078,25/01/12,8187,217528,158.0721,134.65,0,0,2
15079,26/07/19,8066,217314,6.9983,6.77,0,0,5
15080,24/04/07,8161,217995,56.1483,52.21,0,0,2
15081,19/09/22,8088,217927,59.9108,60.32,0,0,0
15082,17/06/11,8168,216984,19.5877,19.65,0,0,3
15083,18/06/03,8158,216986,9.9653,9.79,0,0,6
15084,17/10/08,8166,216110,18.4038,18.83,0,0,3
15085,24/11/24,8077,217578,37.7542,38.02,0,1,1
15086,24/12/08,8179,217526,267.3413,264.36,0,0,0
15087,25/08/03,8174,217324,31.1032,31.17,0,0,1
15088,25/05/04,8019,216645,11.845,10.86,0,0,2
15089,21/07/25,8095,217036,5.9396,5.56,0,0,6
15090,17/10/15,8179,216522,5.1173,5.17,1,0,14
15091,17/03/05,8094,217125,26.732,27.54,0,0,3
15092,22/01/23,8070,217989,18.3555,16.82,0,0,5
15093,25/07/06,8189,216196,8.0633,8.01,0,0,7
15094,19/08/25,8132,217414,9.223,10.12,0,0,3
15095,20/09/27,8184,216054,20.624,20.95,0,0,1
15096,18/05/27,8131,216182,86.498,83.16,0,0,1
15097,21/04/18,8138,217042,66.3883,60.66,0,0,0
15098,18/12/09,8018,216362,7.2551,6.94,0,0,7
15099,22/01/16,8101,217797,8.694,8.98,0,0,6
15100,20/01/26,8026,216472,235.3718,206.18,0,0,0
15101,21/06/13,8028,216008,6.2358,6.69,0,0,13
15102,26/05/24,8017,216659,11.4723,11.29,0,0,3
15103,22/12/11,8164,216024,18.7003,18.38,0,0,3
15104,21/05/02,8188,217329,14.7632,12.83,0,0,3
15105,22/03/20,8174,217607,17.3084,16.45,0,1,12
15106,23/01/22,8088,217457,105.6536,98.4,0,0,0
15107,18/08/19,8019,217445,7.4034,7.38,0,0,6
15108,22/07/24,8069,217857,22.7974,21.15,0,0,1
15109,25/12/21,8099,217080,56.624,61.2,0,1,0
15110,24/09/22,8176,217557,6.3245,6.11,0,0,3
15111,25/03/02,8142,216823,5.8574,5.99,0,0,7
15112,24/03/03,8017,217571,36.2475,38.5,1,0,8
15113,21/10/24,8037,217202,213.5115,199.06,0,0,0
15114,22/11/13,8119,216067,31.141,30.89,0,0,2
15115,25/03/23,8088,217519,27.6649,26.43,0,0,1
15116,22/01/16,8083,217024,5.3543,5.21,0,0,7
15117,18/04/15,8149,216047,104.8817,100.42,0,0,0
15118,19/01/13,8103,217440,9.7157,9.79,0,0,5
15119,24/08/25,8187,217687,93.896,87.3,0,0,1
15120,20/10/18,8110,216944,21.1954,20.83,0,0,1
15121,20/08/30,8193,217220,6.4817,6.01,0,0,5
15122,26/11/01,8025,217593,20.2653,19.14,0,0,1
15123,25/06/15,8063,217071,75.408,74.43,0,0,0
15124,17/01/01,8057,217976,119.8507,116.2,0,0,1
15125,23/11/05,8130,217983,71.5677,67.46,0,0,1
15126,19/03/10,8029,216354,77.5335,91.91,1,0,3
15127,20/10/04,8018,217257,13.721,13.14,0,0,5
15128,22/03/27,8009,217009,267.2968,260.21,0,0,0
15129,20/01/19,8088,216436,12.9862,12.66,0,0,1
15130,20/04/19,8173,216699,10.2685,10.03,0,0,7
15131,25/10/05,8146,217917,14.2977,13.91,0,0,2
15132,25/04/13,8126,216625,283.4976,267.57,0,0,0
15133,26/03/15,8185,216089,6.4934,6.52,0,0,4
15134,25/09/14,8123,216368,132.6526,118.65,0,0,1
15135,20/09/27,8106,216938,8.1088,7.69,0,0,3
15136,22/11/27,8084,217192,116.5695,118.58,0,0,0
15137,26/06/14,8005,217386,16.5708,15.54,0,0,4
15138,25/05/25,8050,217945,104.5302,97.95,0,0,0
15139,23/11/12,8141,216954,6.5086,6.11,0,0,8
15140,17/09/03,8057,217896,21.2523,19.68,0,0,2
15141,17/08/20,8135,217200,35.1725,33.51,0,0,2
15142,18/09/02,8001,216499,6.0281,5.44,0,0,1
15143,17/04/16,8017,216703,8.1769,10.48,1,0,11
15144,25/01/19,8184,216132,10.5582,9.98,0,0,6
15145,19/05/26,8091,216171,35.536,35.89,0,0,2
15146,17/02/19,8162,217553,8.7737,8.63,0,0,6
15147,26/01/11,8193,216762,276.6992,273.23,1,0,1
15148,25/12/14,8055,216440,187.5954,188.83,0,0,0
15149,26/10/04,8042,216984,12.835,12.53,0,0,1
15150,24/09/08,8072,216111,12.3379,13.04,0,0,1
15151,20/05/10,8071,217063,279.6007,241.9,0,0,0
15152,24/01/07,8116,216101,17.4414,17.05,0,0,1
15153,26/05/03,8007,217392,29.6683,28.29,0,0,2
15154,17/04/30,8004,217197,94.6369,88.37,0,0,1
15155,18/01/21,8012,217849,21.0884,20.45,0,0,4
15156,17/08/27,8006,216340,219.6502,201.22,0,0,1
15157,23/08/20,8020,216919,60.387,55.77,0,0,1
15158,17/08/06,8036,217947,52.977,51.0,0,0,1
15159,19/07/14,8172,216813,57.3882,48.37,0,0,3
15160,20/10/18,8179,216195,8.1817,7.91,0,0,2
15161,21/11/21,8175,217607,141.1551,127.2,0,0,0
15162,23/07/16,8061,217205,49.1613,52.03,0,0,0
15163,21/05/30,8100,217776,6.134,6.22,0,0,6
15164,22/10/02,8118,217824,161.9575,162.57,0,0,3
15165,17/06/25,8178,217346,95.0542,99.1,0,0,1
15166,26/01/25,8131,217136,16.2483,16.32,0,0,4
15167,24/05/26,8119,217875,16.6615,16.13,0,0,2
15168,22/06/12,8085,217698,44.6885,39.48,0,0,4
15169,25/08/10,8183,217574,5.4309,5.15,0,0,12
15170,23/02/12,8074,217258,153.8157,137.59,0,0,1
15171,19/12/22,8033,216504,260.9005,236.63,0,0,0
15172,26/01/04,8044,217966,30.8172,31.12,0,0,1
15173,25/01/12,8143,217094,41.4837,44.99,1,0,3
15174,19/02/24,8136,216218,136.2179,137.69,0,0,1
15175,25/01/26,8015,217540,17.5683,15.58,0,0,1
15176,22/06/12,8094,217776,39.0013,37.44,0,0,2
15177,18/01/07,8158,216164,7.9705,7.88,0,0,4
15178,23/03/19,8140,217536,100.6352,88.53,0,0,2
15179,25/10/05,8127,216380,136.9452,128.47,0,0,0
15180,22/01/23,8004,217207,7.2124,6.58,0,0,3
15181,24/04/21,8122,217926,183.0923,185.37,0,0,0
15182,21/01/24,8126,216368,24.1086,23.17,0,0,3
15183,23/05/14,8174,217471,229.3605,218.17,0,0,0
15184,17/03/05,8166,216007,209.8565,199.35,0,0,1
15185,23/11/05,8017,217643,132.3108,127.44,0,0,1
15186,20/11/15,8147,217405,152.4353,149.66,0,0,0
15187,18/02/04,8129,217405,17.6898,16.35,0,0,5
15188,26/06/14,8039,216447,23.571,22.49,0,0,2
15189,26/10/04,8157,217720,13.4173,13.36,0,0,2
15190,21/04/04,8009,217819,20.9098,21.35,0,0,2
15191,24/01/21,8063,217177,50.0455,49.9,0,0,1
15192,24/12/29,8041,216033,178.9464,171.93,0,0,1
15193,18/12/16,8180,216496,52.6545,46.98,0,0,1
15194,20/01/26,8092,216863,91.3008,86.65,0,0,0
15195,20/10/25,8180,216021,9.793,8.72,0,0,1
15196,20/01/19,8039,217403,252.5463,234.24,0,0,0
15197,19/08/04,8143,217171,56.4814,54.44,0,0,0
15198,24/08/11,8175,217933,136.7827,119.81,0,0,0
15199,24/06/30,8124,216662,293.3774,298.24,0,0,0
15200,19/01/06,8060,217602,179.596,168.92,0,0,1
15201,18/01/07,8165,217938,42.728,39.43,0,0,0
15202,22/04/17,8113,216589,189.1058,174.77,0,0,0
15203,19/02/10,8043,217767,76.594,74.24,0,0,2
15204,21/04/11,8142,217574,92.0818,99.32,0,0,0
15205,18/06/03,8094,216676,72.9241,67.95,0,0,3
15206,26/09/06,8060,217122,17.4785,16.23,0,0,1
15207,17/04/02,8006,217664,21.5965,19.67,0,0,1
15208,26/03/22,8123,217554,50.105,49.18,0,0,2
15209,20/08/09,8029,216270,174.4808,179.15,0,0,0
15210,23/12/17,8163,216000,34.8413,31.89,0,0,3
15211,21/07/25,8112,216286,46.7894,45.73,0,0,3
15212,24/09/01,8089,217203,21.3146,22.66,1,0,8
15213,22/10/23,8138,216938,5.5593,5.39,0,0,10
15214,18/09/23,8122,217279,75.0698,69.71,0,0,0
15215,24/06/30,8197,217197,52.6431,50.73,0,0,1
15216,20/07/05,8105,216853,277.6829,274.45,0,0,0
15217,17/04/23,8156,216049,45.9404,40.01,0,0,0
15218,17/03/19,8091,217555,50.284,44.69,0,0,2
15219,20/03/01,8092,216616,17.0512,15.88,0,0,4
15220,19/10/13,8133,216189,7.2786,7.52,0,0,7
15221,22/05/22,8111,217774,96.8009,90.6,0,0,0
15222,20/03/22,8050,217066,147.2416,136.92,0,0,0
15223,20/03/29,8079,217540,178.2592,175.96,0,0,0
15224,23/08/13,8109,217998,28.127,26.17,0,0,1
15225,26/07/19,8037,216759,91.7264,89.13,0,0,1
15226,25/10/19,8021,216065,15.6331,14.66,0,0,3
15227,22/09/04,8089,216395,15.6653,14.08,0,0,3
15228,19/09/15,8181,217274,294.6888,294.8,0,0,0
15229,17/12/31,8167,216127,167.7826,161.96,0,0,0
15230,19/03/31,8134,216696,16.7542,14.27,0,0,7
15231,23/12/24,8109,216187,30.5355,29.49,0,0,1
15232,19/08/04,8167,217206,51.9079,50.53,0,0,1
15233,24/12/01,8106,217606,5.2454,5.27,0,0,4
15234,18/06/17,8123,216577,254.3238,253.92,0,0,0
15235,17/04/30,8023,217991,8.4594,7.81,0,0,2
15236,24/09/15,8040,216840,148.0259,141.95,0,0,0
15237,20/11/29,8050,216761,281.8273,271.85,0,0,0
15238,26/07/19,8166,216666,92.3221,89.37,0,0,0
15239,23/03/12,8101,217435,281.7969,261.75,0,0,0
15240,22/05/15,8113,216932,5.4962,5.42,0,1,18
15241,20/03/01,8170,216078,23.8654,21.35,0,0,1
15242,21/08/22,8068,217042,30.0337,35.17,1,0,3
15243,26/03/01,8186,217501,122.5559,123.35,0,0,1
15244,20/02/16,8152,217970,75.663,72.92,0,0,0
15245,23/03/12,8093,217804,105.2187,101.79,0,0,0
15246,20/12/20,8119,216044,9.0971,9.04,0,0,4
15247,23/01/08,8024,217797,163.2096,158.89,0,0,1
15248,22/10/23,8151,217245,157.3244,144.88,0,0,0
15249,21/07/25,8189,216128,116.1292,116.47,0,0,2
15250,21/04/11,8103,216617,153.8622,142.37,0,0,0
15251,18/09/02,8042,216762,11.2677,11.99,0,0,4
15252,25/03/16,8058,217656,9.2544,8.88,0,0,1
15253,21/03/14,8053,217253,192.8116,195.22,0,0,0
15254,22/04/03,8078,216792,267.5838,251.58,0,0,0
15255,18/04/01,8153,217250,28.6714,28.4,0,0,1
15256,25/02/02,8053,217945,33.545,31.17,0,0,1
15257,21/11/14,8188,216396,101.2034,103.88,0,1,0
15258,19/05/19,8074,216274,36.6986,37.94,0,0,1
15259,19/10/13,8092,216137,15.2536,18.05,1,0,4
15260,24/05/12,8171,217196,11.7863,10.89,0,0,6
15261,25/07/20,8136,217350,5.5565,5.49,0,0,4
15262,24/05/26,8041,216782,65.1899,55.46,0,0,1
15263,24/04/28,8156,216214,8.6104,8.95,0,0,7
15264,22/04/17,8078,216227,181.9744,167.98,0,0,0
15265,24/04/21,8080,216106,278.8694,279.68,1,0,0
15266,19/05/12,8057,216158,33.2388,32.58,0,1,3
15267,22/02/06,8085,217917,7.7781,8.03,0,0,3
15268,19/02/10,8190,217159,56.3651,54.41,0,0,3
15269,24/04/14,8176,217786,54.3835,52.41,0,0,4
15270,20/01/05,8106,216029,8.6521,8.63,0,0,6
15271,19/03/31,8138,217121,69.495,70.68,0,0,0
15272,23/04/09,8101,216608,19.3973,18.24,0,0,1
15273,18/04/15,8053,216768,170.0317,159.36,0,0,1
15274,25/04/20,8029,216783,57.0619,55.51,0,0,0
15275,23/11/12,8193,216881,31.5466,29.43,0,0,0
15276,25/06/22,8064,217546,277.5118,258.16,0,0,0
15277,20/02/16,8057,216922,43.884,37.36,0,0,3
15278,23/11/26,8184,216341,205.5806,189.11,0,0,0
15279,19/04/07,8036,216167,15.8353,14.76,0,0,2
15280,20/09/20,8117,217234,31.2269,30.51,0,0,2
15281,21/08/08,8181,216683,7.33,7.05,0,0,7
15282,26/09/27,8072,217861,27.9997,28.23,0,0,0
15283,19/09/15,8068,216631,200.4652,194.77,0,0,0
15284,17/07/30,8151,217208,152.3979,149.24,0,0,1
15285,21/04/04,8062,216431,313.4118,271.6,0,0,1
15286,22/01/30,8093,217447,115.421,107.67,0,0,1
15287,22/05/22,8178,216038,16.83,15.2,0,0,8
15288,24/04/14,8014,216979,9.624,9.66,0,0,9
15289,18/03/04,8174,216386,10.6601,10.43,0,0,5
15290,18/05/06,8173,217974,81.8646,74.99,0,0,1
15291,19/09/01,8029,216768,25.9416,23.91,0,0,1
15292,23/01/15,8112,216790,23.2802,27.24,0,0,0
15293,23/07/02,8078,216741,161.8467,169.51,0,0,0
15294,24/12/15,8147,217474,105.3639,97.97,0,0,0
15295,25/12/07,8056,217981,11.9316,11.78,0,0,3
15296,24/03/03,8176,217138,9.4363,10.07,0,0,2
15297,22/07/24,8055,217953,157.6387,144.71,0,0,0
15298,17/10/22,8055,216400,263.9306,248.1,0,0,0
15299,17/12/31,8152,217327,11.1763,10.67,0,0,5
15300,21/06/06,8008,217626,251.892,246.23,0,0,0
15301,21/01/17,8021,217332,28.8204,29.05,0,0,1
15302,17/02/19,8076,217596,201.972,203.88,0,0,0
15303,26/03/29,8164,217126,114.8014,108.17,0,0,0
15304,17/10/15,8123,217750,194.4551,203.42,0,1,0
15305,23/05/14,8027,216101,71.3103,70.17,0,0,3
15306,21/06/13,8141,217930,9.3297,9.51,0,0,5
15307,18/04/29,8157,216654,6.3995,6.4,0,1,23
15308,17/04/16,8166,217113,60.8475,65.17,0,0,1
15309,18/04/22,8184,217141,6.2437,6.35,0,1,11
15310,17/12/31,8132,217162,13.4356,13.14,0,0,3
15311,24/03/31,8011,216902,11.6634,11.63,0,0,4
15312,25/11/09,8162,217326,29.1526,28.74,0,0,1
15313,18/03/11,8168,216751,58.8162,57.7,0,0,3
15314,21/12/26,8062,217671,229.7317,208.53,0,0,0
15315,26/07/26,8169,217540,231.9312,231.03,0,0,0
15316,19/04/21,8124,217232,289.9082,279.11,0,0,0
15317,21/08/01,8192,216086,120.0488,114.07,0,0,1
15318,25/11/23,8192,217985,236.0134,217.36,0,0,0
15319,19/01/13,8105,216858,128.6111,127.3,0,0,0
15320,20/06/07,8170,216318,214.6897,208.04,0,0,0
15321,17/04/16,8187,217812,7.0095,7.66,1,0,16
15322,23/10/15,8147,216966,293.7199,256.33,0,0,0
15323,22/11/27,8097,216886,13.5831,13.06,1,0,4
15324,20/06/14,8118,216632,51.7808,51.26,0,0,0
15325,20/04/26,8190,217268,34.5352,41.49,1,0,1
15326,23/10/08,8118,217893,45.2379,50.43,1,0,2
15327,23/10/08,8151,217113,82.2791,88.57,0,0,0
15328,21/03/07,8199,217501,45.1203,45.55,0,0,1
15329,23/01/08,8162,216651,74.4296,83.88,1,1,0
15330,25/04/20,8040,217135,46.2261,44.59,0,0,2
15331,22/05/22,8121,217930,5.1604,5.25,0,0,9
15332,21/12/12,8015,216949,71.6433,65.24,0,0,1
15333,17/01/29,8121,217417,52.0007,48.55,0,0,0
15334,24/07/14,8079,217910,51.6413,55.04,1,0,0
15335,23/06/04,8105,216239,5.5548,5.03,0,0,15
15336,18/03/11,8005,217295,30.087,34.08,1,1,2
15337,17/10/29,8019,216142,165.8535,179.81,0,1,0
15338,19/12/01,8183,216953,20.6392,19.51,0,0,1
15339,19/12/22,8135,217742,35.9596,30.91,0,0,2
15340,26/02/22,8096,216118,8.9108,8.25,0,0,5
15341,22/04/03,8005,216595,34.3332,31.59,0,0,1
15342,23/11/05,8007,217923,27.4276,25.28,0,0,0
15343,25/02/23,8189,217274,196.1377,185.84,0,0,1
15344,26/03/29,8013,217301,6.2432,5.78,0,0,8
15345,21/01/31,8130,216162,246.0254,245.68,0,0,0
15346,18/07/01,8129,216653,60.0633,52.95,0,0,0
15347,19/08/25,8021,216349,46.325,43.73,0,0,0
15348,18/11/11,8084,216030,191.4137,188.27,0,1,0
15349,20/10/11,8197,216457,10.8176,10.93,0,0,7
15350,19/12/22,8198,217861,12.4204,11.77,0,0,2
15351,17/12/10,8133,216090,194.6659,179.4,0,0,0
15352,26/03/01,8177,216127,218.6806,224.73,0,0,0
15353,21/05/09,8043,216778,149.8976,154.43,1,0,0
15354,25/09/28,8007,217571,5.4811,5.92,0,1,11
15355,19/11/03,8023,216969,70.8816,72.19,0,0,1
15356,18/02/04,8026,216847,32.3466,31.71,0,0,1
15357,20/02/02,8180,216791,131.8043,136.59,0,0,1
15358,26/02/15,8050,217748,9.3557,9.55,0,0,9
15359,19/01/13,8155,216508,223.9996,216.5,0,0,0
15360,25/03/02,8186,216935,19.9762,19.74,0,1,3
15361,24/07/21,8068,216744,21.1684,18.78,0,0,1
15362,20/07/19,8024,216739,11.3794,10.38,0,0,8
15363,25/07/13,8043,217904,5.7407,5.14,0,0,6
15364,25/07/27,8174,217833,20.3545,17.99,0,0,0
15365,18/08/26,8118,216236,9.3347,9.18,0,0,4
15366,21/10/03,8108,217556,79.2609,102.68,1,0,2
15367,25/06/01,8119,217631,122.922,110.76,0,0,0
15368,21/11/28,8012,217012,149.6298,148.31,0,0,0
15369,22/04/17,8180,216976,4.4686,5.11,1,0,21
15370,25/05/18,8052,217022,20.9745,21.08,0,0,5
15371,26/11/15,8036,217074,4.9579,5.12,0,0,6
15372,20/11/08,8190,217872,34.054,39.97,1,0,5
15373,20/06/07,8193,217846,197.3068,206.69,1,0,0
15374,23/03/19,8114,216468,25.5109,26.56,1,0,8
15375,26/02/01,8039,217915,191.0482,178.84,0,0,1
15376,24/08/25,8077,216387,228.45,242.05,0,0,0
15377,21/02/21,8188,217085,14.3257,13.24,0,0,4
15378,25/08/31,8094,217366,5.1923,5.21,0,1,7
15379,24/09/22,8133,217176,106.5707,103.28,0,0,0
15380,21/08/01,8024,216735,53.1916,53.52,0,0,0
15381,20/07/19,8102,217989,22.5561,20.71,0,0,1
15382,17/11/26,8045,216653,21.3235,22.52,1,0,5
15383,24/05/19,8158,216040,6.7715,6.97,0,0,16
15384,20/12/20,8101,217509,186.5061,176.95,0,0,0
15385,19/12/29,8190,216952,13.2653,13.47,0,0,3
15386,21/04/18,8090,217701,7.5803,7.44,0,0,5
15387,19/09/29,8093,217725,118.1936,121.65,0,0,1
15388,25/01/05,8067,216808,37.5898,36.43,0,0,0
15389,19/02/10,8038,217580,115.9632,113.64,0,0,0
15390,25/11/23,8079,217743,213.8323,200.74,0,0,1
15391,19/07/07,8163,216381,23.9359,23.9,0,0,1
15392,23/05/21,8134,216095,6.1167,6.25,0,0,13
15393,18/06/03,8084,216911,14.8571,14.1,0,0,3
15394,24/11/17,8065,216786,6.5286,6.16,0,0,2
15395,26/12/06,8054,216292,10.0856,9.21,0,0,6
15396,17/09/03,8071,217258,159.0021,161.63,0,0,0
15397,21/04/04,8041,216340,201.7054,236.02,0,0,0
15398,21/08/08,8154,216718,78.5951,79.91,0,0,1
15399,19/07/21,8129,216956,100.5983,100.06,0,0,0
15400,24/06/23,8069,216537,113.6259,99.92,0,0,0
15401,18/12/09,8131,217373,8.739,8.29,0,0,1
15402,26/07/12,8020,216871,6.1316,6.06,1,0,22
15403,26/10/11,8000,217230,84.3077,87.26,0,0,1
15404,23/07/23,8165,216959,6.2985,5.83,0,0,2
15405,17/02/05,8059,217514,152.4363,138.8,0,0,0
15406,20/09/13,8075,216380,55.1552,56.25,0,0,3
15407,19/08/11,8090,217164,7.6602,7.96,0,0,3
15408,26/01/18,8141,216858,75.7235,74.35,0,0,1
15409,21/02/14,8087,216598,53.7888,59.85,1,0,3
15410,23/09/03,8081,216929,24.4447,23.34,0,0,1
15411,20/06/28,8016,217914,147.7976,142.23,0,0,0
15412,20/03/15,8072,217633,18.7926,17.4,0,0,1
15413,17/09/17,8174,217046,21.9479,23.49,0,0,0
15414,26/01/04,8055,216761,82.5728,86.63,1,0,1
15415,25/08/24,8126,216363,108.5165,108.69,0,0,1
15416,26/05/17,8052,217785,15.9487,15.33,0,0,3
15417,19/09/15,8127,217171,5.2512,5.36,0,0,7
15418,18/12/16,8145,216565,10.5986,10.29,0,0,4
15419,17/10/15,8196,216968,16.274,14.69,0,0,3
15420,19/10/20,8047,217977,205.0455,203.33,0,0,0
15421,18/04/01,8136,216826,160.356,194.06,1,0,0
15422,20/09/06,8053,217939,83.9503,74.78,0,0,0
15423,22/09/11,8162,217574,94.2774,91.25,0,0,0
15424,17/09/17,8173,216504,59.2006,63.63,0,0,0
15425,26/08/09,8000,217869,120.9886,121.47,0,0,1
15426,25/03/09,8040,216217,22.1624,21.06,0,0,3
15427,23/09/24,8072,217882,49.6445,46.89,0,0,0
15428,23/03/26,8159,216481,73.9562,77.89,0,1,1
15429,17/09/17,8076,217439,34.1867,34.03,0,0,0
15430,18/11/04,8039,216936,124.453,118.27,0,0,0
15431,19/01/20,8138,216748,228.6927,227.64,0,0,0
15432,19/11/17,8189,217348,73.569,75.74,0,0,1
15433,18/05/27,8173,216835,6.6381,6.79,0,0,13
15434,18/01/28,8047,217878,54.0691,60.82,0,0,0
15435,23/05/28,8042,217812,91.6101,86.52,0,0,0
15436,21/10/24,8178,217760,16.271,15.95,0,0,4
15437,21/11/07,8188,216488,19.8272,18.67,0,0,1
15438,24/05/12,8041,217431,55.77,57.23,0,0,0
15439,25/09/21,8153,217167,100.5293,90.43,0,0,0
15440,21/12/12,8103,216799,173.5261,177.22,0,0,0
15441,25/11/23,8010,216210,94.6457,113.46,1,1,0
15442,17/08/20,8024,216665,8.3915,8.65,0,0,2
15443,26/06/21,8039,216258,21.3233,20.79,0,0,3
15444,23/03/26,8024,217250,9.7598,9.19,0,0,10
15445,21/07/18,8083,217617,131.5717,110.9,0,0,0
15446,25/11/30,8105,217912,17.0723,14.89,0,0,0
15447,22/10/23,8118,216371,8.6947,8.29,0,0,4
15448,19/03/24,8107,217414,7.116,7.41,0,0,8
15449,20/12/13,8073,216991,8.0628,7.99,0,0,5
15450,26/03/15,8179,216087,14.3658,13.75,0,0,2
15451,24/09/15,8112,216399,112.1783,123.06,0,0,1
15452,21/06/13,8130,216308,14.7686,13.23,0,0,4
15453,22/06/05,8038,216003,16.3032,15.82,0,0,4
15454,26/03/08,8090,217196,166.6284,184.07,1,0,0
15455,17/02/26,8162,217567,30.2402,30.58,0,1,2
15456,24/03/31,8167,217769,42.0864,40.16,0,0,2
15457,24/04/14,8021,216225,4.9747,5.06,0,0,14
15458,23/11/19,8189,216338,6.7595,7.0,0,0,4
15459,20/05/10,8018,217229,108.6618,103.72,0,1,2
15460,26/04/12,8013,217125,18.6222,19.58,0,1,6
15461,24/09/29,8108,216057,9.8901,9.22,0,0,6
15462,17/08/13,8177,217804,31.8231,28.94,0,0,1
15463,25/11/23,8189,217173,6.2899,6.01,0,0,3
15464,19/12/29,8042,217275,82.6778,91.27,0,1,2
15465,20/11/08,8054,217502,7.0942,6.94,0,1,7
15466,20/05/03,8167,216555,6.6329,6.26,0,0,14
15467,21/08/29,8011,217451,25.5724,27.88,0,0,0
15468,22/02/20,8192,217565,58.2396,55.32,0,0,0
15469,25/07/13,8161,216918,119.1311,114.1,0,0,0
15470,18/05/27,8107,216523,6.5264,6.69,0,1,19
15471,18/10/28,8082,217514,22.5115,19.69,0,0,2
15472,20/04/19,8022,216525,13.9495,15.01,0,1,10
15473,24/10/06,8198,217315,112.802,105.07,0,0,0
15474,19/12/15,8134,217068,25.7341,22.69,0,0,3
15475,20/06/28,8192,217223,65.3052,65.37,1,0,1
15476,23/03/05,8145,216023,41.647,37.08,0,0,0
15477,22/07/10,8135,216762,58.4937,51.51,0,0,1
15478,21/12/05,8088,217654,23.3955,22.34,0,0,1
15479,20/04/26,8041,217410,13.3116,13.32,0,0,7
15480,23/04/23,8092,217613,5.9403,6.39,0,0,10
15481,21/05/30,8092,217458,10.7788,10.17,0,0,5
15482,20/01/26,8000,216241,10.1944,10.14,0,0,5
15483,20/07/19,8078,216202,234.2691,229.75,0,0,1
15484,19/09/22,8142,216236,245.2864,232.15,0,0,0
15485,22/05/22,8155,216950,14.6825,14.25,0,0,7
15486,17/07/02,8163,217021,8.2043,7.71,0,0,6
15487,21/09/12,8105,216293,16.0325,15.85,0,0,1
15488,26/04/26,8045,217371,129.9606,130.37,0,0,1
15489,20/11/08,8020,217110,169.8335,176.74,0,1,0
15490,17/05/21,8176,216209,37.1249,38.9,0,0,2
15491,18/10/14,8166,216787,48.4332,45.64,0,0,0
15492,17/02/19,8037,217632,34.9339,32.71,0,1,5
15493,26/01/11,8008,217025,11.0753,10.57,0,0,1
15494,23/06/25,8019,216228,6.0548,6.13,0,0,13
15495,21/12/12,8083,216409,66.3721,63.67,0,0,0
15496,18/01/14,8007,217266,141.597,131.59,0,0,0
15497,17/02/05,8013,216769,115.3588,107.5,0,0,0
